x,y,heading,s,dst,angle,delta
-10.136184,-10.370632,1.389012,5.645473,0.203226,0.319884,0.040117
-10.136184,-10.370632,1.389012,5.645473,0.203226,0.319884,0.040117
-10.136184,-10.370632,1.389012,5.645473,0.203226,0.319884,0.040117
-10.136184,-10.370632,1.389012,5.645473,0.203226,0.319884,0.040117
-10.138726,-10.359636,1.437316,5.645473,0.203226,0.319884,0.040117
-10.138726,-10.359636,1.437316,5.684889,0.109812,0.271366,0.031529
-10.138726,-10.359636,1.437316,5.684889,0.109812,0.271366,0.031529
-10.138726,-10.359636,1.437316,5.684889,0.109812,0.271366,0.031529
-10.138726,-10.359636,1.437316,5.684889,0.109812,0.271366,0.031529
-10.138726,-10.359636,1.437316,5.684889,0.109812,0.271366,0.031529
-10.140031,-10.347755,1.549327,5.684889,0.109812,0.271366,0.031529
-10.140031,-10.347755,1.549327,5.744604,-0.108599,0.158600,0.011516
-10.140031,-10.347755,1.549327,5.744604,-0.108599,0.158600,0.011516
-10.140031,-10.347755,1.549327,5.744604,-0.108599,0.158600,0.011516
-10.140031,-10.347755,1.549327,5.744604,-0.108599,0.158600,0.011516
-10.140031,-10.347755,1.549327,5.744604,-0.108599,0.158600,0.011516
-10.138988,-10.327219,1.555387,5.744604,-0.108599,0.158600,0.011516
-10.138988,-10.327219,1.555387,5.766635,-0.116736,0.152131,0.010544
-10.138988,-10.327219,1.555387,5.766635,-0.116736,0.152131,0.010544
-10.138988,-10.327219,1.555387,5.766635,-0.116736,0.152131,0.010544
-10.138988,-10.327219,1.555387,5.766635,-0.116736,0.152131,0.010544
-10.138988,-10.327219,1.555387,5.766635,-0.116736,0.152131,0.010544
-10.147064,-10.309994,1.561655,5.766635,-0.116736,0.152131,0.010544
-10.147064,-10.309994,1.561655,5.786602,-0.134790,0.145431,0.009152
-10.147064,-10.309994,1.561655,5.786602,-0.134790,0.145431,0.009152
-10.147064,-10.309994,1.561655,5.786602,-0.134790,0.145431,0.009152
-10.147064,-10.309994,1.561655,5.786602,-0.134790,0.145431,0.009152
-10.147064,-10.309994,1.561655,5.786602,-0.134790,0.145431,0.009152
-10.151449,-10.290783,1.563960,5.786602,-0.134790,0.145431,0.009152
-10.151449,-10.290783,1.563960,5.806824,-0.141090,0.142629,0.008619
-10.151449,-10.290783,1.563960,5.806824,-0.141090,0.142629,0.008619
-10.151449,-10.290783,1.563960,5.806824,-0.141090,0.142629,0.008619
-10.151449,-10.290783,1.563960,5.806824,-0.141090,0.142629,0.008619
-10.151449,-10.290783,1.563960,5.806824,-0.141090,0.142629,0.008619
-10.155888,-10.266143,1.568554,5.806824,-0.141090,0.142629,0.008619
-10.155888,-10.266143,1.568554,5.833012,-0.151260,0.137302,0.007680
-10.155888,-10.266143,1.568554,5.833012,-0.151260,0.137302,0.007680
-10.155888,-10.266143,1.568554,5.833012,-0.151260,0.137302,0.007680
-10.155888,-10.266143,1.568554,5.833012,-0.151260,0.137302,0.007680
-10.155888,-10.266143,1.568554,5.833012,-0.151260,0.137302,0.007680
-10.157225,-10.240262,1.571418,5.833012,-0.151260,0.137302,0.007680
-10.157225,-10.240262,1.571418,5.859483,-0.154787,0.133596,0.007168
-10.157225,-10.240262,1.571418,5.859483,-0.154787,0.133596,0.007168
-10.157225,-10.240262,1.571418,5.859483,-0.154787,0.133596,0.007168
-10.157225,-10.240262,1.571418,5.859483,-0.154787,0.133596,0.007168
-10.157225,-10.240262,1.571418,5.859483,-0.154787,0.133596,0.007168
-10.159752,-10.209416,1.574842,5.859483,-0.154787,0.133596,0.007168
-10.159752,-10.209416,1.574842,5.891108,-0.159970,0.129032,0.006504
-10.159752,-10.209416,1.574842,5.891108,-0.159970,0.129032,0.006504
-10.159752,-10.209416,1.574842,5.891108,-0.159970,0.129032,0.006504
-10.159752,-10.209416,1.574842,5.891108,-0.159970,0.129032,0.006504
-10.159752,-10.209416,1.574842,5.891108,-0.159970,0.129032,0.006504
-10.161845,-10.172655,1.579109,5.891108,-0.159970,0.129032,0.006504
-10.161845,-10.172655,1.579109,5.928647,-0.165661,0.123224,0.005696
-10.161845,-10.172655,1.579109,5.928647,-0.165661,0.123224,0.005696
-10.161845,-10.172655,1.579109,5.928647,-0.165661,0.123224,0.005696
-10.161845,-10.172655,1.579109,5.928647,-0.165661,0.123224,0.005696
-10.161845,-10.172655,1.579109,5.928647,-0.165661,0.123224,0.005696
-10.164576,-10.131846,1.582551,5.928647,-0.165661,0.123224,0.005696
-10.164576,-10.131846,1.582551,5.969966,-0.169887,0.117848,0.004989
-10.164576,-10.131846,1.582551,5.969966,-0.169887,0.117848,0.004989
-10.164576,-10.131846,1.582551,5.969966,-0.169887,0.117848,0.004989
-10.164576,-10.131846,1.582551,5.969966,-0.169887,0.117848,0.004989
-10.164264,-10.093733,1.587390,5.969966,-0.169887,0.117848,0.004989
-10.164264,-10.093733,1.587390,6.008481,-0.174304,0.110982,0.004126
-10.164264,-10.093733,1.587390,6.008481,-0.174304,0.110982,0.004126
-10.164264,-10.093733,1.587390,6.008481,-0.174304,0.110982,0.004126
-10.164264,-10.093733,1.587390,6.008481,-0.174304,0.110982,0.004126
-10.164264,-10.093733,1.587390,6.008481,-0.174304,0.110982,0.004126
-10.170428,-10.051144,1.576286,6.008481,-0.174304,0.110982,0.004126
-10.170428,-10.051144,1.576286,6.048568,-0.152990,0.119747,0.005855
-10.170428,-10.051144,1.576286,6.048568,-0.152990,0.119747,0.005855
-10.170428,-10.051144,1.576286,6.048568,-0.152990,0.119747,0.005855
-10.170428,-10.051144,1.576286,6.048568,-0.152990,0.119747,0.005855
-10.170428,-10.051144,1.576286,6.048568,-0.152990,0.119747,0.005855
-10.169872,-10.000618,1.580676,6.048568,-0.152990,0.119747,0.005855
-10.169872,-10.000618,1.580676,6.099150,-0.154929,0.112071,0.005010
-10.169872,-10.000618,1.580676,6.099150,-0.154929,0.112071,0.005010
-10.169872,-10.000618,1.580676,6.099150,-0.154929,0.112071,0.005010
-10.169872,-10.000618,1.580676,6.099150,-0.154929,0.112071,0.005010
-10.169872,-10.000618,1.580676,6.099150,-0.154929,0.112071,0.005010
-10.169872,-10.000618,1.580676,6.099150,-0.154929,0.112071,0.005010
-10.177527,-9.960490,1.589089,6.099150,-0.154929,0.112071,0.005010
-10.177527,-9.960490,1.589089,6.141197,-0.174438,0.100643,0.003087
-10.177527,-9.960490,1.589089,6.141197,-0.174438,0.100643,0.003087
-10.177527,-9.960490,1.589089,6.141197,-0.174438,0.100643,0.003087
-10.177527,-9.960490,1.589089,6.141197,-0.174438,0.100643,0.003087
-10.181849,-9.909909,1.564837,6.141197,-0.174438,0.100643,0.003087
-10.181849,-9.909909,1.564837,6.186039,-0.124611,0.121396,0.007155
-10.181849,-9.909909,1.564837,6.186039,-0.124611,0.121396,0.007155
-10.181849,-9.909909,1.564837,6.186039,-0.124611,0.121396,0.007155
-10.181849,-9.909909,1.564837,6.186039,-0.124611,0.121396,0.007155
-10.181849,-9.909909,1.564837,6.186039,-0.124611,0.121396,0.007155
-10.180781,-9.856729,1.569394,6.186039,-0.124611,0.121396,0.007155
-10.180781,-9.856729,1.569394,6.239252,-0.126594,0.112307,0.006167
-10.180781,-9.856729,1.569394,6.239252,-0.126594,0.112307,0.006167
-10.180781,-9.856729,1.569394,6.239252,-0.126594,0.112307,0.006167
-10.180781,-9.856729,1.569394,6.239252,-0.126594,0.112307,0.006167
-10.180781,-9.856729,1.569394,6.239252,-0.126594,0.112307,0.006167
-10.187869,-9.793161,1.582266,6.239252,-0.126594,0.112307,0.006167
-10.187869,-9.793161,1.582266,6.304994,-0.152405,0.093266,0.003230
-10.187869,-9.793161,1.582266,6.304994,-0.152405,0.093266,0.003230
-10.187869,-9.793161,1.582266,6.304994,-0.152405,0.093266,0.003230
-10.187869,-9.793161,1.582266,6.304994,-0.152405,0.093266,0.003230
-10.187869,-9.793161,1.582266,6.304994,-0.152405,0.093266,0.003230
-10.193457,-9.724609,1.593289,6.304994,-0.152405,0.093266,0.003230
-10.193457,-9.724609,1.593289,6.374442,-0.173007,0.075042,0.000584
-10.193457,-9.724609,1.593289,6.374442,-0.173007,0.075042,0.000584
-10.193457,-9.724609,1.593289,6.374442,-0.173007,0.075042,0.000584
-10.193457,-9.724609,1.593289,6.374442,-0.173007,0.075042,0.000584
-10.193457,-9.724609,1.593289,6.374442,-0.173007,0.075042,0.000584
-10.202020,-9.659463,1.599981,6.374442,-0.173007,0.075042,0.000584
-10.202020,-9.659463,1.599981,6.439674,-0.188777,0.060947,-0.001456
-10.202020,-9.659463,1.599981,6.439674,-0.188777,0.060947,-0.001456
-10.202020,-9.659463,1.599981,6.439674,-0.188777,0.060947,-0.001456
-10.202020,-9.659463,1.599981,6.439674,-0.188777,0.060947,-0.001456
-10.202020,-9.659463,1.599981,6.439674,-0.188777,0.060947,-0.001456
-10.206696,-9.587848,1.605821,6.439674,-0.188777,0.060947,-0.001456
-10.206696,-9.587848,1.605821,6.510358,-0.198961,0.046360,-0.003322
-10.206696,-9.587848,1.605821,6.510358,-0.198961,0.046360,-0.003322
-10.206696,-9.587848,1.605821,6.510358,-0.198961,0.046360,-0.003322
-10.206696,-9.587848,1.605821,6.510358,-0.198961,0.046360,-0.003322
-10.206696,-9.587848,1.605821,6.510358,-0.198961,0.046360,-0.003322
-10.214596,-9.521715,1.609271,6.510358,-0.198961,0.046360,-0.003322
-10.214596,-9.521715,1.609271,6.575457,-0.208637,0.034453,-0.004900
-10.214596,-9.521715,1.609271,6.575457,-0.208637,0.034453,-0.004900
-10.214596,-9.521715,1.609271,6.575457,-0.208637,0.034453,-0.004900
-10.214596,-9.521715,1.609271,6.575457,-0.208637,0.034453,-0.004900
-10.214596,-9.521715,1.609271,6.575457,-0.208637,0.034453,-0.004900
-10.225312,-9.448104,1.613498,6.575457,-0.208637,0.034453,-0.004900
-10.225312,-9.448104,1.613498,6.648017,-0.222737,0.021645,-0.006745
-10.225312,-9.448104,1.613498,6.648017,-0.222737,0.021645,-0.006745
-10.225312,-9.448104,1.613498,6.648017,-0.222737,0.021645,-0.006745
-10.225312,-9.448104,1.613498,6.648017,-0.222737,0.021645,-0.006745
-10.225312,-9.448104,1.613498,6.648017,-0.222737,0.021645,-0.006745
-10.227865,-9.359445,1.614810,6.648017,-0.222737,0.021645,-0.006745
-10.227865,-9.359445,1.614810,6.734692,-0.222620,0.011252,-0.007780
-10.227865,-9.359445,1.614810,6.734692,-0.222620,0.011252,-0.007780
-10.227865,-9.359445,1.614810,6.734692,-0.222620,0.011252,-0.007780
-10.227865,-9.359445,1.614810,6.734692,-0.222620,0.011252,-0.007780
-10.231339,-9.256884,1.616533,6.734692,-0.222620,0.011252,-0.007780
-10.231339,-9.256884,1.616533,6.835319,-0.224342,0.000585,-0.008915
-10.231339,-9.256884,1.616533,6.835319,-0.224342,0.000585,-0.008915
-10.231339,-9.256884,1.616533,6.835319,-0.224342,0.000585,-0.008915
-10.231339,-9.256884,1.616533,6.835319,-0.224342,0.000585,-0.008915
-10.231339,-9.256884,1.616533,6.835319,-0.224342,0.000585,-0.008915
-10.237319,-9.159133,1.616030,6.835319,-0.224342,0.000585,-0.008915
-10.237319,-9.159133,1.616030,6.931675,-0.225135,-0.005868,-0.009592
-10.237319,-9.159133,1.616030,6.931675,-0.225135,-0.005868,-0.009592
-10.237319,-9.159133,1.616030,6.931675,-0.225135,-0.005868,-0.009592
-10.237319,-9.159133,1.616030,6.931675,-0.225135,-0.005868,-0.009592
-10.237319,-9.159133,1.616030,6.931675,-0.225135,-0.005868,-0.009592
-10.239564,-9.054193,1.615460,6.931675,-0.225135,-0.005868,-0.009592
-10.239564,-9.054193,1.615460,7.035356,-0.222426,-0.011026,-0.010000
-10.239564,-9.054193,1.615460,7.035356,-0.222426,-0.011026,-0.010000
-10.239564,-9.054193,1.615460,7.035356,-0.222426,-0.011026,-0.010000
-10.239564,-9.054193,1.615460,7.035356,-0.222426,-0.011026,-0.010000
-10.239564,-9.054193,1.615460,7.035356,-0.222426,-0.011026,-0.010000
-10.242895,-8.949277,1.612153,7.035356,-0.222426,-0.011026,-0.010000
-10.242895,-8.949277,1.612153,7.139541,-0.215834,-0.011639,-0.009797
-10.242895,-8.949277,1.612153,7.139541,-0.215834,-0.011639,-0.009797
-10.242895,-8.949277,1.612153,7.139541,-0.215834,-0.011639,-0.009797
-10.242895,-8.949277,1.612153,7.139541,-0.215834,-0.011639,-0.009797
-10.242895,-8.949277,1.612153,7.139541,-0.215834,-0.011639,-0.009797
-10.247703,-8.848721,1.607063,7.139541,-0.215834,-0.011639,-0.009797
-10.247703,-8.848721,1.607063,7.239865,-0.207589,-0.008585,-0.009162
-10.247703,-8.848721,1.607063,7.239865,-0.207589,-0.008585,-0.009162
-10.247703,-8.848721,1.607063,7.239865,-0.207589,-0.008585,-0.009162
-10.247703,-8.848721,1.607063,7.239865,-0.207589,-0.008585,-0.009162
-10.247703,-8.848721,1.607063,7.239865,-0.207589,-0.008585,-0.009162
-10.247703,-8.848721,1.607063,7.239865,-0.207589,-0.008585,-0.009162
-10.246310,-8.754284,1.601965,7.239865,-0.207589,-0.008585,-0.009162
-10.246310,-8.754284,1.601965,7.334219,-0.193416,-0.003845,-0.008121
-10.246310,-8.754284,1.601965,7.334219,-0.193416,-0.003845,-0.008121
-10.246310,-8.754284,1.601965,7.334219,-0.193416,-0.003845,-0.008121
-10.246310,-8.754284,1.601965,7.334219,-0.193416,-0.003845,-0.008121
-10.244233,-8.669790,1.598289,7.334219,-0.193416,-0.003845,-0.008121
-10.244233,-8.669790,1.598289,7.418814,-0.181647,0.000793,-0.007187
-10.244233,-8.669790,1.598289,7.418814,-0.181647,0.000793,-0.007187
-10.244233,-8.669790,1.598289,7.418814,-0.181647,0.000793,-0.007187
-10.244233,-8.669790,1.598289,7.418814,-0.181647,0.000793,-0.007187
-10.244233,-8.669790,1.598289,7.418814,-0.181647,0.000793,-0.007187
-10.240849,-8.587172,1.593540,7.418814,-0.181647,0.000793,-0.007187
-10.240849,-8.587172,1.593540,7.501626,-0.166352,0.007658,-0.005888
-10.240849,-8.587172,1.593540,7.501626,-0.166352,0.007658,-0.005888
-10.240849,-8.587172,1.593540,7.501626,-0.166352,0.007658,-0.005888
-10.240849,-8.587172,1.593540,7.501626,-0.166352,0.007658,-0.005888
-10.240849,-8.587172,1.593540,7.501626,-0.166352,0.007658,-0.005888
-10.232932,-8.500999,1.576430,7.501626,-0.166352,0.007658,-0.005888
-10.232932,-8.500999,1.576430,7.588219,-0.121159,0.035125,-0.001334
-10.232932,-8.500999,1.576430,7.588219,-0.121159,0.035125,-0.001334
-10.232932,-8.500999,1.576430,7.588219,-0.121159,0.035125,-0.001334
-10.232932,-8.500999,1.576430,7.588219,-0.121159,0.035125,-0.001334
-10.232932,-8.500999,1.576430,7.588219,-0.121159,0.035125,-0.001334
-10.232379,-8.413224,1.574796,7.588219,-0.121159,0.035125,-0.001334
-10.232379,-8.413224,1.574796,7.676608,-0.113415,0.044036,-0.000133
-10.232379,-8.413224,1.574796,7.676608,-0.113415,0.044036,-0.000133
-10.232379,-8.413224,1.574796,7.676608,-0.113415,0.044036,-0.000133
-10.232379,-8.413224,1.574796,7.676608,-0.113415,0.044036,-0.000133
-10.238469,-8.332705,1.575555,7.676608,-0.113415,0.044036,-0.000133
-10.238469,-8.332705,1.575555,7.757767,-0.116998,0.046472,-0.000033
-10.238469,-8.332705,1.575555,7.757767,-0.116998,0.046472,-0.000033
-10.238469,-8.332705,1.575555,7.757767,-0.116998,0.046472,-0.000033
-10.238469,-8.332705,1.575555,7.757767,-0.116998,0.046472,-0.000033
-10.238469,-8.332705,1.575555,7.757767,-0.116998,0.046472,-0.000033
-10.249401,-8.231198,1.625662,7.757767,-0.116998,0.046472,-0.000033
-10.249401,-8.231198,1.625662,7.861673,-0.222891,-0.004415,-0.009357
-10.249401,-8.231198,1.625662,7.861673,-0.222891,-0.004415,-0.009357
-10.249401,-8.231198,1.625662,7.861673,-0.222891,-0.004415,-0.009357
-10.249401,-8.231198,1.625662,7.861673,-0.222891,-0.004415,-0.009357
-10.249401,-8.231198,1.625662,7.861673,-0.222891,-0.004415,-0.009357
-10.253629,-8.141799,1.627831,7.861673,-0.222891,-0.004415,-0.009357
-10.253629,-8.141799,1.627831,7.950020,-0.227136,-0.011551,-0.010241
-10.253629,-8.141799,1.627831,7.950020,-0.227136,-0.011551,-0.010241
-10.253629,-8.141799,1.627831,7.950020,-0.227136,-0.011551,-0.010241
-10.253629,-8.141799,1.627831,7.950020,-0.227136,-0.011551,-0.010241
-10.253629,-8.141799,1.627831,7.950020,-0.227136,-0.011551,-0.010241
-10.252498,-8.030522,1.609495,7.950020,-0.227136,-0.011551,-0.010241
-10.252498,-8.030522,1.609495,8.059078,-0.184864,-0.004800,-0.007875
-10.252498,-8.030522,1.609495,8.059078,-0.184864,-0.004800,-0.007875
-10.252498,-8.030522,1.609495,8.059078,-0.184864,-0.004800,-0.007875
-10.252498,-8.030522,1.609495,8.059078,-0.184864,-0.004800,-0.007875
-10.252498,-8.030522,1.609495,8.059078,-0.184864,-0.004800,-0.007875
-10.246319,-7.927174,1.593863,8.059078,-0.184864,-0.004800,-0.007875
-10.246319,-7.927174,1.593863,8.159746,-0.144705,-0.005210,-0.006309
-10.246319,-7.927174,1.593863,8.159746,-0.144705,-0.005210,-0.006309
-10.246319,-7.927174,1.593863,8.159746,-0.144705,-0.005210,-0.006309
-10.246319,-7.927174,1.593863,8.159746,-0.144705,-0.005210,-0.006309
-10.246319,-7.927174,1.593863,8.159746,-0.144705,-0.005210,-0.006309
-10.244134,-7.827740,1.582594,8.159746,-0.144705,-0.005210,-0.006309
-10.244134,-7.827740,1.582594,8.256702,-0.119178,-0.014246,-0.006192
-10.244134,-7.827740,1.582594,8.256702,-0.119178,-0.014246,-0.006192
-10.244134,-7.827740,1.582594,8.256702,-0.119178,-0.014246,-0.006192
-10.244134,-7.827740,1.582594,8.256702,-0.119178,-0.014246,-0.006192
-10.243411,-7.720677,1.571944,8.256702,-0.119178,-0.014246,-0.006192
-10.243411,-7.720677,1.571944,8.361277,-0.098832,-0.030836,-0.007037
-10.243411,-7.720677,1.571944,8.361277,-0.098832,-0.030836,-0.007037
-10.243411,-7.720677,1.571944,8.361277,-0.098832,-0.030836,-0.007037
-10.243411,-7.720677,1.571944,8.361277,-0.098832,-0.030836,-0.007037
-10.243411,-7.720677,1.571944,8.361277,-0.098832,-0.030836,-0.007037
-10.243411,-7.720677,1.571944,8.361277,-0.098832,-0.030836,-0.007037
-10.237062,-7.648175,1.564319,8.361277,-0.098832,-0.030836,-0.007037
-10.237062,-7.648175,1.564319,8.432609,-0.080172,-0.044969,-0.007704
-10.237062,-7.648175,1.564319,8.432609,-0.080172,-0.044969,-0.007704
-10.237062,-7.648175,1.564319,8.432609,-0.080172,-0.044969,-0.007704
-10.237062,-7.648175,1.564319,8.432609,-0.080172,-0.044969,-0.007704
-10.237062,-7.648175,1.564319,8.432609,-0.080172,-0.044969,-0.007704
-10.238196,-7.550359,1.577447,8.432609,-0.080172,-0.044969,-0.007704
-10.238196,-7.550359,1.577447,8.525571,-0.114040,-0.087284,-0.013290
-10.238196,-7.550359,1.577447,8.525571,-0.114040,-0.087284,-0.013290
-10.238196,-7.550359,1.577447,8.525571,-0.114040,-0.087284,-0.013290
-10.238196,-7.550359,1.577447,8.525571,-0.114040,-0.087284,-0.013290
-10.238196,-7.550359,1.577447,8.525571,-0.114040,-0.087284,-0.013290
-10.237792,-7.449596,1.575419,8.525571,-0.114040,-0.087284,-0.013290
-10.237792,-7.449596,1.575419,8.624057,-0.118708,-0.104952,-0.015243
-10.237792,-7.449596,1.575419,8.624057,-0.118708,-0.104952,-0.015243
-10.237792,-7.449596,1.575419,8.624057,-0.118708,-0.104952,-0.015243
-10.237792,-7.449596,1.575419,8.624057,-0.118708,-0.104952,-0.015243
-10.237792,-7.449596,1.575419,8.624057,-0.118708,-0.104952,-0.015243
-10.237792,-7.449596,1.575419,8.624057,-0.118708,-0.104952,-0.015243
-10.225275,-7.336375,1.559603,8.624057,-0.118708,-0.104952,-0.015243
-10.225275,-7.336375,1.559603,8.739060,-0.087439,-0.111754,-0.014673
-10.225275,-7.336375,1.559603,8.739060,-0.087439,-0.111754,-0.014673
-10.225275,-7.336375,1.559603,8.739060,-0.087439,-0.111754,-0.014673
-10.213283,-7.234723,1.544300,8.739060,-0.087439,-0.111754,-0.014673
-10.213283,-7.234723,1.544300,8.843420,-0.058630,-0.116622,-0.014007
-10.213283,-7.234723,1.544300,8.843420,-0.058630,-0.116622,-0.014007
-10.213283,-7.234723,1.544300,8.843420,-0.058630,-0.116622,-0.014007
-10.213283,-7.234723,1.544300,8.843420,-0.058630,-0.116622,-0.014007
-10.213283,-7.234723,1.544300,8.843420,-0.058630,-0.116622,-0.014007
-10.206115,-7.169448,1.530993,8.843420,-0.058630,-0.116622,-0.014007
-10.206115,-7.169448,1.530993,8.911521,-0.034838,-0.116297,-0.013023
-10.206115,-7.169448,1.530993,8.911521,-0.034838,-0.116297,-0.013023
-10.206115,-7.169448,1.530993,8.911521,-0.034838,-0.116297,-0.013023
-10.206115,-7.169448,1.530993,8.911521,-0.034838,-0.116297,-0.013023
-10.206115,-7.169448,1.530993,8.911521,-0.034838,-0.116297,-0.013023
-10.185259,-7.073852,1.480231,8.911521,-0.034838,-0.116297,-0.013023
-10.185259,-7.073852,1.480231,9.019864,0.070905,-0.085892,-0.005753
