x,y,heading,s,dst,angle,delta
-9.990340,-17.874231,1.996536,0.400000,4.341737,-0.337553,0.009662
-9.990340,-17.874231,1.996536,0.000000,4.004201,-0.296011,0.010441
-9.990340,-17.874231,1.996536,0.400000,4.341737,-0.337553,0.009662
-9.990340,-17.874231,1.996536,0.000000,4.004201,-0.296011,0.010441
-9.990340,-17.874231,1.996536,0.400000,4.341737,-0.337553,0.009662
-9.989864,-17.874086,1.870488,0.000000,4.004201,-0.296011,0.010441
-9.989864,-17.874086,1.870488,0.400000,4.418812,-0.211505,0.023038
-9.989864,-17.874086,1.870488,0.000000,4.093951,-0.169964,0.023943
-9.989864,-17.874086,1.870488,0.400000,4.418812,-0.211505,0.023038
-9.989864,-17.874086,1.870488,0.000000,4.093951,-0.169964,0.023943
-9.989864,-17.874086,1.870488,0.400000,4.418812,-0.211505,0.023038
-9.989795,-17.874685,1.786198,0.000000,4.093951,-0.169964,0.023943
-9.989795,-17.874685,1.786198,0.400000,4.494074,-0.127214,0.032219
-9.989795,-17.874685,1.786198,0.000000,4.177479,-0.085673,0.033207
-9.989795,-17.874685,1.786198,0.400000,4.494074,-0.127214,0.032219
-9.989795,-17.874685,1.786198,0.000000,4.177479,-0.085673,0.033207
-9.989795,-17.874685,1.786198,0.400000,4.494074,-0.127214,0.032219
-9.985794,-17.876993,1.727514,0.000000,4.177479,-0.085673,0.033207
-9.985794,-17.876993,1.727514,0.400000,4.560734,-0.068530,0.038754
-9.985794,-17.876993,1.727514,0.000000,4.249756,-0.026989,0.039799
-9.985794,-17.876993,1.727514,0.400000,4.560734,-0.068530,0.038754
-9.985794,-17.876993,1.727514,0.000000,4.249756,-0.026989,0.039799
-9.985794,-17.876993,1.727514,0.400000,4.560734,-0.068530,0.038754
-9.983630,-17.883446,1.687967,0.000000,4.249756,-0.026989,0.039799
-9.983630,-17.883446,1.687967,0.400000,4.613234,-0.028983,0.043234
-9.983630,-17.883446,1.687967,0.000000,4.305673,0.012558,0.044313
-9.983630,-17.883446,1.687967,0.400000,4.613234,-0.028983,0.043234
-9.983630,-17.883446,1.687967,0.000000,4.305673,0.012558,0.044313
-9.982390,-17.884232,1.657568,0.400000,4.613234,-0.028983,0.043234
-9.982390,-17.884232,1.657568,0.000000,4.347675,0.042957,0.047772
-9.982390,-17.884232,1.657568,0.400000,4.652551,0.001415,0.046667
-9.982390,-17.884232,1.657568,0.000000,4.347675,0.042957,0.047772
-9.982390,-17.884232,1.657568,0.400000,4.652551,0.001415,0.046667
-9.982390,-17.884232,1.657568,0.000000,4.347675,0.042957,0.047772
-9.981145,-17.884975,1.636431,0.400000,4.652551,0.001415,0.046667
-9.981145,-17.884975,1.636431,0.000000,4.378372,0.064094,0.050193
-9.981145,-17.884975,1.636431,0.400000,4.681425,0.022553,0.049070
-9.981145,-17.884975,1.636431,0.000000,4.378372,0.064094,0.050193
-9.981145,-17.884975,1.636431,0.400000,4.681425,0.022553,0.049070
-9.981145,-17.884975,1.636431,0.000000,4.378372,0.064094,0.050193
-9.980821,-17.885763,1.620805,0.400000,4.681425,0.022553,0.049070
-9.980821,-17.885763,1.620805,0.000000,4.401320,0.079720,0.051985
-9.980821,-17.885763,1.620805,0.400000,4.703087,0.038179,0.050849
-9.980821,-17.885763,1.620805,0.000000,4.401320,0.079720,0.051985
-9.980821,-17.885763,1.620805,0.400000,4.703087,0.038179,0.050849
-9.980821,-17.885763,1.620805,0.000000,4.401320,0.079720,0.051985
-9.982848,-17.886978,1.608104,0.400000,4.703087,0.038179,0.050849
-9.982848,-17.886978,1.608104,0.000000,4.418951,0.092420,0.053432
-9.982848,-17.886978,1.608104,0.400000,4.719805,0.050879,0.052286
-9.982848,-17.886978,1.608104,0.000000,4.418951,0.092420,0.053432
-9.982848,-17.886978,1.608104,0.400000,4.719805,0.050879,0.052286
-9.982848,-17.886978,1.608104,0.000000,4.418951,0.092420,0.053432
-9.983933,-17.887344,1.598968,0.400000,4.719805,0.050879,0.052286
-9.983933,-17.887344,1.598968,0.000000,4.431753,0.101557,0.054473
-9.983933,-17.887344,1.598968,0.400000,4.731925,0.060016,0.053321
-9.983933,-17.887344,1.598968,0.000000,4.431753,0.101557,0.054473
-9.983933,-17.887344,1.598968,0.400000,4.731925,0.060016,0.053321
-9.983933,-17.887344,1.598968,0.000000,4.431753,0.101557,0.054473
-9.985228,-17.888893,1.592376,0.400000,4.731925,0.060016,0.053321
-9.985228,-17.888893,1.592376,0.000000,4.441532,0.108149,0.055230
-9.985228,-17.888893,1.592376,0.400000,4.741292,0.066608,0.054074
-9.985228,-17.888893,1.592376,0.000000,4.441532,0.108149,0.055230
-9.985228,-17.888893,1.592376,0.400000,4.741292,0.066608,0.054074
-9.985228,-17.888893,1.592376,0.000000,4.441532,0.108149,0.055230
-9.984540,-17.888582,1.588243,0.400000,4.741292,0.066608,0.054074
-9.984540,-17.888582,1.588243,0.000000,4.447994,0.112282,0.055708
-9.984540,-17.888582,1.588243,0.400000,4.747385,0.070740,0.054548
-9.984540,-17.888582,1.588243,0.000000,4.447994,0.112282,0.055708
-9.984540,-17.888582,1.588243,0.400000,4.747385,0.070740,0.054548
-9.984540,-17.888582,1.588243,0.000000,4.447994,0.112282,0.055708
-9.985335,-17.888056,1.584853,0.400000,4.747385,0.070740,0.054548
-9.985335,-17.888056,1.584853,0.000000,4.452112,0.115672,0.056088
-9.985335,-17.888056,1.584853,0.400000,4.751243,0.074131,0.054926
-9.985335,-17.888056,1.584853,0.000000,4.452112,0.115672,0.056088
-9.985335,-17.888056,1.584853,0.400000,4.751243,0.074131,0.054926
-9.985335,-17.888056,1.584853,0.000000,4.452112,0.115672,0.056088
-9.987471,-17.888601,1.581265,0.400000,4.751243,0.074131,0.054926
-9.987471,-17.888601,1.581265,0.000000,4.456230,0.119260,0.056488
-9.987471,-17.888601,1.581265,0.400000,4.755185,0.077719,0.055324
-9.987471,-17.888601,1.581265,0.000000,4.456230,0.119260,0.056488
-9.987471,-17.888601,1.581265,0.400000,4.755185,0.077719,0.055324
-9.986825,-17.886971,1.583619,0.000000,4.456230,0.119260,0.056488
-9.986825,-17.886971,1.583619,0.400000,4.751167,0.075364,0.055048
-9.986825,-17.886971,1.583619,0.000000,4.452122,0.116906,0.056212
-9.986825,-17.886971,1.583619,0.400000,4.751167,0.075364,0.055048
-9.986825,-17.886971,1.583619,0.000000,4.452122,0.116906,0.056212
-9.986825,-17.886971,1.583619,0.400000,4.751167,0.075364,0.055048
-9.990536,-17.881945,1.910082,0.000000,4.452122,0.116906,0.056212
-9.990536,-17.881945,1.910082,0.400000,4.395679,-0.251098,0.018847
-9.990536,-17.881945,1.910082,0.000000,4.066546,-0.209557,0.019710
-9.990536,-17.881945,1.910082,0.400000,4.395679,-0.251098,0.018847
-9.990536,-17.881945,1.910082,0.000000,4.066546,-0.209557,0.019710
-9.990536,-17.881945,1.910082,0.400000,4.395679,-0.251098,0.018847
-9.993024,-17.883558,1.809842,0.000000,4.066546,-0.209557,0.019710
-9.993024,-17.883558,1.809842,0.400000,4.475823,-0.150858,0.029672
-9.993024,-17.883558,1.809842,0.000000,4.156464,-0.109317,0.030633
-9.993024,-17.883558,1.809842,0.400000,4.475823,-0.150858,0.029672
-9.993024,-17.883558,1.809842,0.000000,4.156464,-0.109317,0.030633
-9.993024,-17.883558,1.809842,0.400000,4.475823,-0.150858,0.029672
-9.991795,-17.883055,1.743115,0.000000,4.156464,-0.109317,0.030633
-9.991795,-17.883055,1.743115,0.400000,4.543749,-0.084131,0.037024
-9.991795,-17.883055,1.743115,0.000000,4.230835,-0.042590,0.038049
-9.991795,-17.883055,1.743115,0.400000,4.543749,-0.084131,0.037024
-9.991795,-17.883055,1.743115,0.000000,4.230835,-0.042590,0.038049
-9.991795,-17.883055,1.743115,0.400000,4.543749,-0.084131,0.037024
-9.996771,-17.885088,1.690720,0.000000,4.230835,-0.042590,0.038049
-9.996771,-17.885088,1.690720,0.400000,4.601955,-0.031737,0.042846
-9.996771,-17.885088,1.690720,0.000000,4.293554,0.009804,0.043916
-9.996771,-17.885088,1.690720,0.400000,4.601955,-0.031737,0.042846
-9.996771,-17.885088,1.690720,0.000000,4.293554,0.009804,0.043916
-9.996771,-17.885088,1.690720,0.400000,4.601955,-0.031737,0.042846
-9.996660,-17.883997,1.694155,0.000000,4.293554,0.009804,0.043916
-9.996660,-17.883997,1.694155,0.400000,4.597120,-0.035172,0.042454
-9.996660,-17.883997,1.694155,0.000000,4.288460,0.006369,0.043522
-9.996660,-17.883997,1.694155,0.400000,4.597120,-0.035172,0.042454
-9.996660,-17.883997,1.694155,0.000000,4.288460,0.006369,0.043522
-9.996660,-17.883997,1.694155,0.400000,4.597120,-0.035172,0.042454
-9.997367,-17.883436,1.995199,0.000000,4.288460,0.006369,0.043522
-9.997367,-17.883436,1.995199,0.400000,4.345458,-0.336216,0.009833
-9.997367,-17.883436,1.995199,0.000000,4.007479,-0.294674,0.010607
-9.997367,-17.883436,1.995199,0.400000,4.345458,-0.336216,0.009833
-9.997367,-17.883436,1.995199,0.000000,4.007479,-0.294674,0.010607
-9.997367,-17.883436,1.995199,0.400000,4.345458,-0.336216,0.009833
-9.997367,-17.883436,1.995199,0.000000,4.007479,-0.294674,0.010607
-9.993933,-17.882185,1.868540,0.400000,4.345458,-0.336216,0.009833
-9.993933,-17.882185,1.868540,0.000000,4.098780,-0.168016,0.024186
-9.993933,-17.882185,1.868540,0.400000,4.423909,-0.209557,0.023283
-9.993933,-17.882185,1.868540,0.000000,4.098780,-0.168016,0.024186
-9.993933,-17.882185,1.868540,0.400000,4.423909,-0.209557,0.023283
-9.993933,-17.882185,1.868540,0.000000,4.098780,-0.168016,0.024186
-9.993570,-17.882299,1.783519,0.400000,4.423909,-0.209557,0.023283
-9.993570,-17.882299,1.783519,0.000000,4.183074,-0.082994,0.033531
-9.993570,-17.882299,1.783519,0.400000,4.499861,-0.124535,0.032545
-9.993570,-17.882299,1.783519,0.000000,4.183074,-0.082994,0.033531
-9.993570,-17.882299,1.783519,0.400000,4.499861,-0.124535,0.032545
-9.993255,-17.884384,1.722847,0.000000,4.183074,-0.082994,0.033531
-9.993255,-17.884384,1.722847,0.400000,4.566276,-0.063863,0.039276
-9.993255,-17.884384,1.722847,0.000000,4.255129,-0.022322,0.040319
-9.993255,-17.884384,1.722847,0.400000,4.566276,-0.063863,0.039276
-9.993255,-17.884384,1.722847,0.000000,4.255129,-0.022322,0.040319
-9.993255,-17.884384,1.722847,0.400000,4.566276,-0.063863,0.039276
-9.993137,-17.888617,1.682636,0.000000,4.255129,-0.022322,0.040319
-9.993137,-17.888617,1.682636,0.400000,4.616828,-0.023652,0.043803
-9.993137,-17.888617,1.682636,0.000000,4.309148,0.017889,0.044880
-9.993137,-17.888617,1.682636,0.400000,4.616828,-0.023652,0.043803
-9.993137,-17.888617,1.682636,0.000000,4.309148,0.017889,0.044880
-9.993137,-17.888617,1.682636,0.400000,4.616828,-0.023652,0.043803
-9.989777,-17.890213,1.653088,0.000000,4.309148,0.017889,0.044880
-9.989777,-17.890213,1.653088,0.400000,4.657351,0.005896,0.047163
-9.989777,-17.890213,1.653088,0.000000,4.352319,0.047437,0.048267
-9.989777,-17.890213,1.653088,0.400000,4.657351,0.005896,0.047163
-9.989777,-17.890213,1.653088,0.000000,4.352319,0.047437,0.048267
-9.988751,-17.893850,1.631866,0.400000,4.657351,0.005896,0.047163
-9.988751,-17.893850,1.631866,0.000000,4.385010,0.068659,0.050716
-9.988751,-17.893850,1.631866,0.400000,4.688351,0.027118,0.049595
-9.988751,-17.893850,1.631866,0.000000,4.385010,0.068659,0.050716
-9.988751,-17.893850,1.631866,0.400000,4.688351,0.027118,0.049595
-9.988751,-17.893850,1.631866,0.000000,4.385010,0.068659,0.050716
-9.991104,-17.892982,1.615131,0.400000,4.688351,0.027118,0.049595
-9.991104,-17.892982,1.615131,0.000000,4.406525,0.085393,0.052605
-9.991104,-17.892982,1.615131,0.400000,4.708532,0.043852,0.051471
-9.991104,-17.892982,1.615131,0.000000,4.406525,0.085393,0.052605
-9.991104,-17.892982,1.615131,0.400000,4.708532,0.043852,0.051471
-9.991104,-17.892982,1.615131,0.000000,4.406525,0.085393,0.052605
-9.991938,-17.889698,1.602396,0.400000,4.708532,0.043852,0.051471
-9.991938,-17.889698,1.602396,0.000000,4.422230,0.098129,0.054035
-9.991938,-17.889698,1.602396,0.400000,4.723092,0.056588,0.052890
-9.991938,-17.889698,1.602396,0.000000,4.422230,0.098129,0.054035
-9.991938,-17.889698,1.602396,0.400000,4.723092,0.056588,0.052890
-9.991938,-17.889698,1.602396,0.000000,4.422230,0.098129,0.054035
-9.991405,-17.888634,1.604628,0.400000,4.723092,0.056588,0.052890
-9.991405,-17.888634,1.604628,0.000000,4.418666,0.095896,0.053776
-9.991405,-17.888634,1.604628,0.400000,4.719644,0.054355,0.052632
-9.991405,-17.888634,1.604628,0.000000,4.418666,0.095896,0.053776
-9.991405,-17.888634,1.604628,0.400000,4.719644,0.054355,0.052632
-9.991405,-17.888634,1.604628,0.000000,4.418666,0.095896,0.053776
-9.991778,-17.886976,1.927467,0.400000,4.719644,0.054355,0.052632
-9.991778,-17.886976,1.927467,0.000000,4.056451,-0.226942,0.017870
-9.991778,-17.886976,1.927467,0.400000,4.387551,-0.268483,0.017027
-9.991778,-17.886976,1.927467,0.000000,4.056451,-0.226942,0.017870
-9.991778,-17.886976,1.927467,0.400000,4.387551,-0.268483,0.017027
-9.991778,-17.886976,1.927467,0.000000,4.056451,-0.226942,0.017870
-9.990664,-17.890078,1.822386,0.400000,4.387551,-0.268483,0.017027
-9.990664,-17.890078,1.822386,0.000000,4.150077,-0.121861,0.029315
-9.990664,-17.890078,1.822386,0.400000,4.470810,-0.163402,0.028368
-9.990664,-17.890078,1.822386,0.000000,4.150077,-0.121861,0.029315
-9.990664,-17.890078,1.822386,0.400000,4.470810,-0.163402,0.028368
-9.990664,-17.890078,1.822386,0.000000,4.150077,-0.121861,0.029315
-9.991367,-17.891085,1.751359,0.400000,4.470810,-0.163402,0.028368
-9.991367,-17.891085,1.751359,0.000000,4.227045,-0.050835,0.037187
-9.991367,-17.891085,1.751359,0.400000,4.541033,-0.092376,0.036173
-9.991367,-17.891085,1.751359,0.000000,4.227045,-0.050835,0.037187
-9.991367,-17.891085,1.751359,0.400000,4.541033,-0.092376,0.036173
-9.991367,-17.891085,1.751359,0.000000,4.227045,-0.050835,0.037187
-9.990918,-17.893110,1.697652,0.400000,4.541033,-0.092376,0.036173
-9.990918,-17.893110,1.697652,0.000000,4.294384,0.002873,0.043231
-9.990918,-17.893110,1.697652,0.400000,4.603499,-0.038668,0.042168
-9.990918,-17.893110,1.697652,0.000000,4.294384,0.002873,0.043231
-9.990918,-17.893110,1.697652,0.400000,4.603499,-0.038668,0.042168
-9.990685,-17.892973,1.701072,0.000000,4.294384,0.002873,0.043231
-9.990685,-17.892973,1.701072,0.400000,4.599505,-0.042089,0.041786
-9.990685,-17.892973,1.701072,0.000000,4.290097,-0.000548,0.042846
-9.990685,-17.892973,1.701072,0.400000,4.599505,-0.042089,0.041786
-9.990685,-17.892973,1.701072,0.000000,4.290097,-0.000548,0.042846
-9.990685,-17.892973,1.701072,0.400000,4.599505,-0.042089,0.041786
-9.990685,-17.892973,1.701072,0.000000,4.290097,-0.000548,0.042846
-9.989948,-17.891125,1.999558,0.400000,4.599505,-0.042089,0.041786
-9.989948,-17.891125,1.999558,0.000000,4.015833,-0.299033,0.010255
-9.989948,-17.891125,1.999558,0.400000,4.354191,-0.340574,0.009484
-9.989948,-17.891125,1.999558,0.000000,4.015833,-0.299033,0.010255
-9.989948,-17.891125,1.999558,0.400000,4.354191,-0.340574,0.009484
-9.992153,-17.894129,1.871283,0.000000,4.015833,-0.299033,0.010255
-9.992153,-17.894129,1.871283,0.400000,4.432075,-0.212299,0.023091
-9.992153,-17.894129,1.871283,0.000000,4.106314,-0.170758,0.023987
-9.992153,-17.894129,1.871283,0.400000,4.432075,-0.212299,0.023091
-9.992153,-17.894129,1.871283,0.000000,4.106314,-0.170758,0.023987
-9.992153,-17.894129,1.871283,0.400000,4.432075,-0.212299,0.023091
-9.992153,-17.894129,1.871283,0.000000,4.106314,-0.170758,0.023987
-9.992563,-17.896408,1.787050,0.400000,4.432075,-0.212299,0.023091
-9.992563,-17.896408,1.787050,0.000000,4.189910,-0.086525,0.033247
-9.992563,-17.896408,1.787050,0.400000,4.507540,-0.128066,0.032269
-9.992563,-17.896408,1.787050,0.000000,4.189910,-0.086525,0.033247
-9.992563,-17.896408,1.787050,0.400000,4.507540,-0.128066,0.032269
-9.995393,-17.892551,1.725227,0.000000,4.189910,-0.086525,0.033247
-9.995393,-17.892551,1.725227,0.400000,4.568070,-0.066243,0.039056
-9.995393,-17.892551,1.725227,0.000000,4.256290,-0.024702,0.040093
-9.995393,-17.892551,1.725227,0.400000,4.568070,-0.066243,0.039056
-9.995393,-17.892551,1.725227,0.000000,4.256290,-0.024702,0.040093
-9.995393,-17.892551,1.725227,0.400000,4.568070,-0.066243,0.039056
-9.995073,-17.887358,1.681627,0.000000,4.256290,-0.024702,0.040093
-9.995073,-17.887358,1.681627,0.400000,4.615810,-0.022644,0.043894
-9.995073,-17.887358,1.681627,0.000000,4.308194,0.018897,0.044972
-9.995073,-17.887358,1.681627,0.400000,4.615810,-0.022644,0.043894
-9.995073,-17.887358,1.681627,0.000000,4.308194,0.018897,0.044972
-9.995073,-17.887358,1.681627,0.400000,4.615810,-0.022644,0.043894
-9.994005,-17.888247,1.651001,0.000000,4.308194,0.018897,0.044972
-9.994005,-17.888247,1.651001,0.400000,4.655664,0.007983,0.047355
-9.994005,-17.888247,1.651001,0.000000,4.350725,0.049524,0.048460
-9.994005,-17.888247,1.651001,0.400000,4.655664,0.007983,0.047355
-9.994005,-17.888247,1.651001,0.000000,4.350725,0.049524,0.048460
-9.994005,-17.888247,1.651001,0.400000,4.655664,0.007983,0.047355
-9.994847,-17.889320,1.629182,0.000000,4.350725,0.049524,0.048460
-9.994847,-17.889320,1.629182,0.400000,4.684402,0.029801,0.049824
-9.994847,-17.889320,1.629182,0.000000,4.381235,0.071342,0.050947
-9.994847,-17.889320,1.629182,0.400000,4.684402,0.029801,0.049824
-9.994847,-17.889320,1.629182,0.000000,4.381235,0.071342,0.050947
-9.994847,-17.889320,1.629182,0.400000,4.684402,0.029801,0.049824
-9.993194,-17.891678,1.612913,0.000000,4.381235,0.071342,0.050947
-9.993194,-17.891678,1.612913,0.400000,4.709148,0.046071,0.051699
-9.993194,-17.891678,1.612913,0.000000,4.407295,0.087612,0.052834
-9.993194,-17.891678,1.612913,0.400000,4.709148,0.046071,0.051699
-9.993194,-17.891678,1.612913,0.000000,4.407295,0.087612,0.052834
-9.993194,-17.891678,1.612913,0.400000,4.709148,0.046071,0.051699
-9.993038,-17.895136,1.601347,0.000000,4.407295,0.087612,0.052834
-9.993038,-17.895136,1.601347,0.400000,4.727565,0.057636,0.053039
-9.993038,-17.895136,1.601347,0.000000,4.426515,0.099178,0.054183
-9.993038,-17.895136,1.601347,0.400000,4.727565,0.057636,0.053039
-9.993038,-17.895136,1.601347,0.000000,4.426515,0.099178,0.054183
-9.993038,-17.895136,1.601347,0.400000,4.727565,0.057636,0.053039
-9.991909,-17.896511,1.592772,0.000000,4.426515,0.099178,0.054183
-9.991909,-17.896511,1.592772,0.400000,4.741268,0.066212,0.054034
-9.991909,-17.896511,1.592772,0.000000,4.440892,0.107753,0.055184
-9.991909,-17.896511,1.592772,0.400000,4.741268,0.066212,0.054034
-9.991909,-17.896511,1.592772,0.000000,4.440892,0.107753,0.055184
-9.991909,-17.896511,1.592772,0.400000,4.741268,0.066212,0.054034
-9.991275,-17.900238,1.586900,0.000000,4.440892,0.107753,0.055184
-9.991275,-17.900238,1.586900,0.400000,4.752574,0.072083,0.054734
-9.991275,-17.900238,1.586900,0.000000,4.452532,0.113624,0.055888
-9.991275,-17.900238,1.586900,0.400000,4.752574,0.072083,0.054734
-9.991275,-17.900238,1.586900,0.000000,4.452532,0.113624,0.055888
-9.991275,-17.900238,1.586900,0.400000,4.752574,0.072083,0.054734
-9.991667,-17.897835,1.582555,0.000000,4.452532,0.113624,0.055888
-9.991667,-17.897835,1.582555,0.400000,4.756763,0.076429,0.055211
-9.991667,-17.897835,1.582555,0.000000,4.457151,0.117970,0.056369
-9.991667,-17.897835,1.582555,0.400000,4.756763,0.076429,0.055211
-9.991667,-17.897835,1.582555,0.000000,4.457151,0.117970,0.056369
-9.988391,-17.896988,1.580201,0.400000,4.756763,0.076429,0.055211
-9.988391,-17.896988,1.580201,0.000000,4.462605,0.120323,0.056658
-9.988391,-17.896988,1.580201,0.400000,4.761869,0.078782,0.055497
-9.988391,-17.896988,1.580201,0.000000,4.462605,0.120323,0.056658
-9.988391,-17.896988,1.580201,0.400000,4.761869,0.078782,0.055497
-9.988391,-17.896988,1.580201,0.000000,4.462605,0.120323,0.056658
-9.987483,-17.900404,1.577607,0.400000,4.761869,0.078782,0.055497
-9.987483,-17.900404,1.577607,0.000000,4.469424,0.122917,0.056986
-9.987483,-17.900404,1.577607,0.400000,4.768594,0.081376,0.055824
-9.987483,-17.900404,1.577607,0.000000,4.469424,0.122917,0.056986
-9.987483,-17.900404,1.577607,0.400000,4.768594,0.081376,0.055824
-9.987483,-17.900404,1.577607,0.000000,4.469424,0.122917,0.056986
-9.988313,-17.901335,1.575991,0.400000,4.768594,0.081376,0.055824
-9.988313,-17.901335,1.575991,0.000000,4.471838,0.124533,0.057172
-9.988313,-17.901335,1.575991,0.400000,4.770954,0.082992,0.056009
-9.988313,-17.901335,1.575991,0.000000,4.471838,0.124533,0.057172
-9.988313,-17.901335,1.575991,0.400000,4.770954,0.082992,0.056009
-9.988313,-17.901335,1.575991,0.000000,4.471838,0.124533,0.057172
-9.985851,-17.899031,1.575283,0.400000,4.770954,0.082992,0.056009
-9.985851,-17.899031,1.575283,0.000000,4.473270,0.125242,0.057257
-9.985851,-17.899031,1.575283,0.400000,4.772137,0.083701,0.056091
-9.985851,-17.899031,1.575283,0.000000,4.473270,0.125242,0.057257
-9.985851,-17.899031,1.575283,0.400000,4.772137,0.083701,0.056091
-9.985851,-17.899031,1.575283,0.000000,4.473270,0.125242,0.057257
-9.988404,-17.895443,1.574201,0.400000,4.772137,0.083701,0.056091
-9.988404,-17.895443,1.574201,0.000000,4.470631,0.126324,0.057339
-9.988404,-17.895443,1.574201,0.400000,4.769360,0.084783,0.056172
-9.988404,-17.895443,1.574201,0.000000,4.470631,0.126324,0.057339
-9.988404,-17.895443,1.574201,0.400000,4.769360,0.084783,0.056172
-9.988404,-17.895443,1.574201,0.000000,4.470631,0.126324,0.057339
-9.991661,-17.894394,1.572554,0.400000,4.769360,0.084783,0.056172
-9.991661,-17.894394,1.572554,0.000000,4.469970,0.127971,0.057497
-9.991661,-17.894394,1.572554,0.400000,4.768653,0.086430,0.056330
-9.991661,-17.894394,1.572554,0.000000,4.469970,0.127971,0.057497
-9.991661,-17.894394,1.572554,0.400000,4.768653,0.086430,0.056330
-9.991661,-17.894394,1.572554,0.000000,4.469970,0.127971,0.057497
-9.992082,-17.896610,1.571308,0.400000,4.768653,0.086430,0.056330
-9.992082,-17.896610,1.571308,0.000000,4.472984,0.129217,0.057652
-9.992082,-17.896610,1.571308,0.400000,4.771680,0.087676,0.056484
-9.992082,-17.896610,1.571308,0.000000,4.472984,0.129217,0.057652
-9.992082,-17.896610,1.571308,0.400000,4.771680,0.087676,0.056484
-9.992082,-17.896610,1.571308,0.000000,4.472984,0.129217,0.057652
-9.991453,-17.895206,1.573571,0.400000,4.771680,0.087676,0.056484
-9.991453,-17.895206,1.573571,0.000000,4.469117,0.126954,0.057387
-9.991453,-17.895206,1.573571,0.400000,4.767905,0.085412,0.056220
-9.991453,-17.895206,1.573571,0.000000,4.469117,0.126954,0.057387
-9.991453,-17.895206,1.573571,0.400000,4.767905,0.085412,0.056220
-9.991453,-17.895206,1.573571,0.000000,4.469117,0.126954,0.057387
-9.996591,-17.892647,2.014718,0.400000,4.767905,0.085412,0.056220
-9.996591,-17.892647,2.014718,0.000000,4.005230,-0.314193,0.008633
-9.996591,-17.892647,2.014718,0.400000,4.345400,-0.355734,0.007881
-9.996591,-17.892647,2.014718,0.000000,4.005230,-0.314193,0.008633
-9.996591,-17.892647,2.014718,0.400000,4.345400,-0.355734,0.007881
-9.996591,-17.892647,2.014718,0.000000,4.005230,-0.314193,0.008633
-9.994442,-17.896484,1.880480,0.400000,4.345400,-0.355734,0.007881
-9.994442,-17.896484,1.880480,0.000000,4.098590,-0.179956,0.022990
-9.994442,-17.896484,1.880480,0.400000,4.425442,-0.221497,0.022105
-9.994442,-17.896484,1.880480,0.000000,4.098590,-0.179956,0.022990
-9.994442,-17.896484,1.880480,0.400000,4.425442,-0.221497,0.022105
-9.993608,-17.897465,1.791471,0.000000,4.098590,-0.179956,0.022990
-9.993608,-17.897465,1.791471,0.400000,4.503312,-0.132487,0.031784
-9.993608,-17.897465,1.791471,0.000000,4.185175,-0.090946,0.032757
-9.993608,-17.897465,1.791471,0.400000,4.503312,-0.132487,0.031784
-9.993608,-17.897465,1.791471,0.000000,4.185175,-0.090946,0.032757
-9.993608,-17.897465,1.791471,0.400000,4.503312,-0.132487,0.031784
-9.993608,-17.897465,1.791471,0.000000,4.185175,-0.090946,0.032757
-9.997879,-17.895941,1.725287,0.400000,4.503312,-0.132487,0.031784
-9.997879,-17.895941,1.725287,0.000000,4.256754,-0.024763,0.040091
-9.997879,-17.895941,1.725287,0.400000,4.568775,-0.066304,0.039057
-9.997879,-17.895941,1.725287,0.000000,4.256754,-0.024763,0.040091
-9.997879,-17.895941,1.725287,0.400000,4.568775,-0.066304,0.039057
-9.997530,-17.894993,1.728108,0.000000,4.256754,-0.024763,0.040091
-9.997530,-17.894993,1.728108,0.400000,4.565155,-0.069124,0.038739
-9.997530,-17.894993,1.728108,0.000000,4.252926,-0.027583,0.039771
-9.997530,-17.894993,1.728108,0.400000,4.565155,-0.069124,0.038739
-9.997530,-17.894993,1.728108,0.000000,4.252926,-0.027583,0.039771
-9.997530,-17.894993,1.728108,0.400000,4.565155,-0.069124,0.038739
-9.999090,-17.894844,2.129059,0.000000,4.252926,-0.027583,0.039771
-9.999090,-17.894844,2.129059,0.400000,4.321649,-0.470075,-0.003791
-9.999090,-17.894844,2.129059,0.000000,3.970367,-0.428534,-0.003150
-9.999090,-17.894844,2.129059,0.400000,4.321649,-0.470075,-0.003791
-9.999090,-17.894844,2.129059,0.000000,3.970367,-0.428534,-0.003150
-9.999090,-17.894844,2.129059,0.400000,4.321649,-0.470075,-0.003791
-10.000026,-17.895178,1.960984,0.000000,3.970367,-0.428534,-0.003150
-10.000026,-17.895178,1.960984,0.400000,4.369636,-0.302001,0.013496
-10.000026,-17.895178,1.960984,0.000000,4.034578,-0.260460,0.014300
-10.000026,-17.895178,1.960984,0.400000,4.369636,-0.302001,0.013496
-10.000026,-17.895178,1.960984,0.000000,4.034578,-0.260460,0.014300
-10.000026,-17.895178,1.960984,0.400000,4.369636,-0.302001,0.013496
-10.000467,-17.893824,1.848292,0.000000,4.034578,-0.260460,0.014300
-10.000467,-17.893824,1.848292,0.400000,4.444879,-0.189308,0.025518
-10.000467,-17.893824,1.848292,0.000000,4.121064,-0.147767,0.026434
-10.000467,-17.893824,1.848292,0.400000,4.444879,-0.189308,0.025518
-10.000467,-17.893824,1.848292,0.000000,4.121064,-0.147767,0.026434
-10.000467,-17.893824,1.848292,0.400000,4.444879,-0.189308,0.025518
-10.000663,-17.893538,1.767976,0.000000,4.121064,-0.147767,0.026434
