x,y,heading,s,dst,angle,delta
-3.009001,-5.790222,-0.830039,24.869911,-2.481169,-0.626471,-0.558881
-3.009001,-5.790222,-0.830039,24.869911,-2.481169,-0.626471,-0.558881
-3.009001,-5.790222,-0.830039,24.869911,-2.481169,-0.626471,-0.558881
-3.009001,-5.790222,-0.830039,24.869911,-2.481169,-0.626471,-0.558881
-2.990137,-5.808814,-0.830951,24.869911,-2.481169,-0.626471,-0.558881
-2.990137,-5.808814,-0.830951,24.892120,-2.494097,-0.625994,-0.561419
-2.990137,-5.808814,-0.830951,24.892120,-2.494097,-0.625994,-0.561419
-2.990137,-5.808814,-0.830951,24.892120,-2.494097,-0.625994,-0.561419
-2.990137,-5.808814,-0.830951,24.892120,-2.494097,-0.625994,-0.561419
-2.990137,-5.808814,-0.830951,24.892120,-2.494097,-0.625994,-0.561419
-2.977294,-5.825489,-0.832600,24.892120,-2.494097,-0.625994,-0.561419
-2.977294,-5.825489,-0.832600,24.913835,-2.498282,-0.624800,-0.562136
-2.977294,-5.825489,-0.832600,24.913835,-2.498282,-0.624800,-0.562136
-2.977294,-5.825489,-0.832600,24.913835,-2.498282,-0.624800,-0.562136
-2.977294,-5.825489,-0.832600,24.913835,-2.498282,-0.624800,-0.562136
-2.977294,-5.825489,-0.832600,24.913835,-2.498282,-0.624800,-0.562136
-2.977294,-5.825489,-0.832600,24.913835,-2.498282,-0.624800,-0.562136
-2.964656,-5.841730,-0.835302,24.913835,-2.498282,-0.624800,-0.562136
-2.964656,-5.841730,-0.835302,24.937941,-2.498042,-0.622638,-0.561872
-2.964656,-5.841730,-0.835302,24.937941,-2.498042,-0.622638,-0.561872
-2.964656,-5.841730,-0.835302,24.937941,-2.498042,-0.622638,-0.561872
-2.964656,-5.841730,-0.835302,24.937941,-2.498042,-0.622638,-0.561872
-2.951525,-5.856645,-0.838592,24.937941,-2.498042,-0.622638,-0.561872
-2.951525,-5.856645,-0.838592,24.962358,-2.496038,-0.619930,-0.561201
-2.951525,-5.856645,-0.838592,24.962358,-2.496038,-0.619930,-0.561201
-2.951525,-5.856645,-0.838592,24.962358,-2.496038,-0.619930,-0.561201
-2.951525,-5.856645,-0.838592,24.962358,-2.496038,-0.619930,-0.561201
-2.951525,-5.856645,-0.838592,24.962358,-2.496038,-0.619930,-0.561201
-2.934888,-5.871975,-0.844014,24.962358,-2.496038,-0.619930,-0.561201
-2.934888,-5.871975,-0.844014,24.993188,-2.488755,-0.615295,-0.559281
-2.934888,-5.871975,-0.844014,24.993188,-2.488755,-0.615295,-0.559281
-2.934888,-5.871975,-0.844014,24.993188,-2.488755,-0.615295,-0.559281
-2.934888,-5.871975,-0.844014,24.993188,-2.488755,-0.615295,-0.559281
-2.934888,-5.871975,-0.844014,24.993188,-2.488755,-0.615295,-0.559281
-2.919147,-5.891004,-0.849269,24.993188,-2.488755,-0.615295,-0.559281
-2.919147,-5.891004,-0.849269,25.026670,-2.480803,-0.610962,-0.557257
-2.919147,-5.891004,-0.849269,25.026670,-2.480803,-0.610962,-0.557257
-2.919147,-5.891004,-0.849269,25.026670,-2.480803,-0.610962,-0.557257
-2.919147,-5.891004,-0.849269,25.026670,-2.480803,-0.610962,-0.557257
-2.907960,-5.911754,-0.854690,25.026670,-2.480803,-0.610962,-0.557257
-2.907960,-5.911754,-0.854690,25.061473,-2.467406,-0.606572,-0.554138
-2.907960,-5.911754,-0.854690,25.061473,-2.467406,-0.606572,-0.554138
-2.907960,-5.911754,-0.854690,25.061473,-2.467406,-0.606572,-0.554138
-2.907960,-5.911754,-0.854690,25.061473,-2.467406,-0.606572,-0.554138
-2.907960,-5.911754,-0.854690,25.061473,-2.467406,-0.606572,-0.554138
-2.895321,-5.945831,-0.860695,25.061473,-2.467406,-0.606572,-0.554138
-2.895321,-5.945831,-0.860695,25.109942,-2.451568,-0.602129,-0.550526
-2.895321,-5.945831,-0.860695,25.109942,-2.451568,-0.602129,-0.550526
-2.895321,-5.945831,-0.860695,25.109942,-2.451568,-0.602129,-0.550526
-2.895321,-5.945831,-0.860695,25.109942,-2.451568,-0.602129,-0.550526
-2.895321,-5.945831,-0.860695,25.109942,-2.451568,-0.602129,-0.550526
-2.879265,-5.972772,-0.867495,25.109942,-2.451568,-0.602129,-0.550526
-2.879265,-5.972772,-0.867495,25.153871,-2.436574,-0.596867,-0.547002
-2.879265,-5.972772,-0.867495,25.153871,-2.436574,-0.596867,-0.547002
-2.879265,-5.972772,-0.867495,25.153871,-2.436574,-0.596867,-0.547002
-2.879265,-5.972772,-0.867495,25.153871,-2.436574,-0.596867,-0.547002
-2.879265,-5.972772,-0.867495,25.153871,-2.436574,-0.596867,-0.547002
-2.864805,-5.998840,-0.875116,25.153871,-2.436574,-0.596867,-0.547002
-2.864805,-5.998840,-0.875116,25.201565,-2.416612,-0.589684,-0.542291
-2.864805,-5.998840,-0.875116,25.201565,-2.416612,-0.589684,-0.542291
-2.864805,-5.998840,-0.875116,25.201565,-2.416612,-0.589684,-0.542291
-2.864805,-5.998840,-0.875116,25.201565,-2.416612,-0.589684,-0.542291
-2.864805,-5.998840,-0.875116,25.201565,-2.416612,-0.589684,-0.542291
-2.842288,-6.026062,-0.879592,25.201565,-2.416612,-0.589684,-0.542291
-2.842288,-6.026062,-0.879592,25.244091,-2.417484,-0.584930,-0.541990
-2.842288,-6.026062,-0.879592,25.244091,-2.417484,-0.584930,-0.541990
-2.842288,-6.026062,-0.879592,25.244091,-2.417484,-0.584930,-0.541990
-2.842288,-6.026062,-0.879592,25.244091,-2.417484,-0.584930,-0.541990
-2.842288,-6.026062,-0.879592,25.244091,-2.417484,-0.584930,-0.541990
-2.831557,-6.056867,-0.967815,25.244091,-2.417484,-0.584930,-0.541990
-2.831557,-6.056867,-0.967815,25.499799,-2.046929,-0.498218,-0.459207
-2.831557,-6.056867,-0.967815,25.499799,-2.046929,-0.498218,-0.459207
-2.831557,-6.056867,-0.967815,25.499799,-2.046929,-0.498218,-0.459207
-2.831557,-6.056867,-0.967815,25.499799,-2.046929,-0.498218,-0.459207
-2.831557,-6.056867,-0.967815,25.499799,-2.046929,-0.498218,-0.459207
-2.813797,-6.082911,-0.971843,25.499799,-2.046929,-0.498218,-0.459207
-2.813797,-6.082911,-0.971843,25.535817,-2.044168,-0.494840,-0.458318
-2.813797,-6.082911,-0.971843,25.535817,-2.044168,-0.494840,-0.458318
-2.813797,-6.082911,-0.971843,25.535817,-2.044168,-0.494840,-0.458318
-2.813797,-6.082911,-0.971843,25.535817,-2.044168,-0.494840,-0.458318
-2.813797,-6.082911,-0.971843,25.535817,-2.044168,-0.494840,-0.458318
-2.799014,-6.104274,-0.956150,25.535817,-2.044168,-0.494840,-0.458318
-2.799014,-6.104274,-0.956150,25.521379,-2.125412,-0.510259,-0.476108
-2.799014,-6.104274,-0.956150,25.521379,-2.125412,-0.510259,-0.476108
-2.799014,-6.104274,-0.956150,25.521379,-2.125412,-0.510259,-0.476108
-2.799014,-6.104274,-0.956150,25.521379,-2.125412,-0.510259,-0.476108
-2.784371,-6.135608,-1.012783,25.521379,-2.125412,-0.510259,-0.476108
-2.784371,-6.135608,-1.012783,25.677955,-1.886123,-0.457520,-0.422977
-2.784371,-6.135608,-1.012783,25.677955,-1.886123,-0.457520,-0.422977
-2.784371,-6.135608,-1.012783,25.677955,-1.886123,-0.457520,-0.422977
-2.784371,-6.135608,-1.012783,25.677955,-1.886123,-0.457520,-0.422977
-2.784371,-6.135608,-1.012783,25.677955,-1.886123,-0.457520,-0.422977
-2.766360,-6.164758,-1.017188,25.677955,-1.886123,-0.457520,-0.422977
-2.766360,-6.164758,-1.017188,25.716086,-1.881363,-0.454372,-0.421710
-2.766360,-6.164758,-1.017188,25.716086,-1.881363,-0.454372,-0.421710
-2.766360,-6.164758,-1.017188,25.716086,-1.881363,-0.454372,-0.421710
-2.766360,-6.164758,-1.017188,25.716086,-1.881363,-0.454372,-0.421710
-2.766360,-6.164758,-1.017188,25.716086,-1.881363,-0.454372,-0.421710
-2.746616,-6.193769,-0.995407,25.716086,-1.881363,-0.454372,-0.421710
-2.746616,-6.193769,-0.995407,25.699191,-1.995466,-0.475580,-0.446651
-2.746616,-6.193769,-0.995407,25.699191,-1.995466,-0.475580,-0.446651
-2.746616,-6.193769,-0.995407,25.699191,-1.995466,-0.475580,-0.446651
-2.746616,-6.193769,-0.995407,25.699191,-1.995466,-0.475580,-0.446651
-2.746616,-6.193769,-0.995407,25.699191,-1.995466,-0.475580,-0.446651
-2.746616,-6.193769,-0.995407,25.699191,-1.995466,-0.475580,-0.446651
-2.733041,-6.223073,-1.031093,25.699191,-1.995466,-0.475580,-0.446651
-2.733041,-6.223073,-1.031093,25.801482,-1.846207,-0.443722,-0.413614
-2.733041,-6.223073,-1.031093,25.801482,-1.846207,-0.443722,-0.413614
-2.733041,-6.223073,-1.031093,25.801482,-1.846207,-0.443722,-0.413614
-2.733041,-6.223073,-1.031093,25.801482,-1.846207,-0.443722,-0.413614
-2.722636,-6.264259,-1.009873,25.801482,-1.846207,-0.443722,-0.413614
-2.722636,-6.264259,-1.009873,25.797256,-1.947952,-0.464767,-0.436067
-2.722636,-6.264259,-1.009873,25.797256,-1.947952,-0.464767,-0.436067
-2.722636,-6.264259,-1.009873,25.797256,-1.947952,-0.464767,-0.436067
-2.722636,-6.264259,-1.009873,25.797256,-1.947952,-0.464767,-0.436067
-2.722636,-6.264259,-1.009873,25.797256,-1.947952,-0.464767,-0.436067
-2.714499,-6.295851,-0.997271,25.797256,-1.947952,-0.464767,-0.436067
-2.714499,-6.295851,-0.997271,25.800609,-2.009162,-0.477507,-0.449583
-2.714499,-6.295851,-0.997271,25.800609,-2.009162,-0.477507,-0.449583
-2.714499,-6.295851,-0.997271,25.800609,-2.009162,-0.477507,-0.449583
-2.714499,-6.295851,-0.997271,25.800609,-2.009162,-0.477507,-0.449583
-2.714499,-6.295851,-0.997271,25.800609,-2.009162,-0.477507,-0.449583
-2.695738,-6.328966,-0.992526,25.800609,-2.009162,-0.477507,-0.449583
-2.695738,-6.328966,-0.992526,25.822512,-2.045718,-0.483183,-0.457462
-2.695738,-6.328966,-0.992526,25.822512,-2.045718,-0.483183,-0.457462
-2.695738,-6.328966,-0.992526,25.822512,-2.045718,-0.483183,-0.457462
-2.695738,-6.328966,-0.992526,25.822512,-2.045718,-0.483183,-0.457462
-2.695738,-6.328966,-0.992526,25.822512,-2.045718,-0.483183,-0.457462
-2.680249,-6.355089,-0.991350,25.822512,-2.045718,-0.483183,-0.457462
-2.680249,-6.355089,-0.991350,25.845176,-2.063877,-0.485365,-0.461312
-2.680249,-6.355089,-0.991350,25.845176,-2.063877,-0.485365,-0.461312
-2.680249,-6.355089,-0.991350,25.845176,-2.063877,-0.485365,-0.461312
-2.680249,-6.355089,-0.991350,25.845176,-2.063877,-0.485365,-0.461312
-2.661307,-6.384494,-0.995839,25.845176,-2.063877,-0.485365,-0.461312
-2.661307,-6.384494,-0.995839,25.883003,-2.060133,-0.482650,-0.460292
-2.661307,-6.384494,-0.995839,25.883003,-2.060133,-0.482650,-0.460292
-2.661307,-6.384494,-0.995839,25.883003,-2.060133,-0.482650,-0.460292
-2.661307,-6.384494,-0.995839,25.883003,-2.060133,-0.482650,-0.460292
-2.661307,-6.384494,-0.995839,25.883003,-2.060133,-0.482650,-0.460292
-2.651841,-6.411643,-1.043458,25.883003,-2.060133,-0.482650,-0.460292
-2.651841,-6.411643,-1.043458,26.004319,-1.854030,-0.441523,-0.414958
-2.651841,-6.411643,-1.043458,26.004319,-1.854030,-0.441523,-0.414958
-2.651841,-6.411643,-1.043458,26.004319,-1.854030,-0.441523,-0.414958
-2.651841,-6.411643,-1.043458,26.004319,-1.854030,-0.441523,-0.414958
-2.651841,-6.411643,-1.043458,26.004319,-1.854030,-0.441523,-0.414958
-2.641059,-6.445272,-1.032585,26.004319,-1.854030,-0.441523,-0.414958
-2.641059,-6.445272,-1.032585,26.014146,-1.910914,-0.452975,-0.427480
-2.641059,-6.445272,-1.032585,26.014146,-1.910914,-0.452975,-0.427480
-2.641059,-6.445272,-1.032585,26.014146,-1.910914,-0.452975,-0.427480
-2.641059,-6.445272,-1.032585,26.014146,-1.910914,-0.452975,-0.427480
-2.641059,-6.445272,-1.032585,26.014146,-1.910914,-0.452975,-0.427480
-2.628811,-6.476481,-1.027315,26.014146,-1.910914,-0.452975,-0.427480
-2.628811,-6.476481,-1.027315,26.032537,-1.944136,-0.459351,-0.434762
-2.628811,-6.476481,-1.027315,26.032537,-1.944136,-0.459351,-0.434762
-2.628811,-6.476481,-1.027315,26.032537,-1.944136,-0.459351,-0.434762
-2.628811,-6.476481,-1.027315,26.032537,-1.944136,-0.459351,-0.434762
-2.628811,-6.476481,-1.027315,26.032537,-1.944136,-0.459351,-0.434762
-2.613514,-6.507573,-1.027779,26.032537,-1.944136,-0.459351,-0.434762
-2.613514,-6.507573,-1.027779,26.062228,-1.954714,-0.460732,-0.437016
-2.613514,-6.507573,-1.027779,26.062228,-1.954714,-0.460732,-0.437016
-2.613514,-6.507573,-1.027779,26.062228,-1.954714,-0.460732,-0.437016
-2.613514,-6.507573,-1.027779,26.062228,-1.954714,-0.460732,-0.437016
-2.613514,-6.507573,-1.027779,26.062228,-1.954714,-0.460732,-0.437016
-2.593474,-6.542234,-1.033787,26.062228,-1.954714,-0.460732,-0.437016
-2.593474,-6.542234,-1.033787,26.106125,-1.944961,-0.457587,-0.434751
-2.593474,-6.542234,-1.033787,26.106125,-1.944961,-0.457587,-0.434751
-2.593474,-6.542234,-1.033787,26.106125,-1.944961,-0.457587,-0.434751
-2.593474,-6.542234,-1.033787,26.106125,-1.944961,-0.457587,-0.434751
-2.593474,-6.542234,-1.033787,26.106125,-1.944961,-0.457587,-0.434751
-2.574440,-6.579611,-1.041107,26.106125,-1.944961,-0.457587,-0.434751
-2.574440,-6.579611,-1.041107,26.154502,-1.928170,-0.453608,-0.430995
-2.574440,-6.579611,-1.041107,26.154502,-1.928170,-0.453608,-0.430995
-2.574440,-6.579611,-1.041107,26.154502,-1.928170,-0.453608,-0.430995
-2.574440,-6.579611,-1.041107,26.154502,-1.928170,-0.453608,-0.430995
-2.574440,-6.579611,-1.041107,26.154502,-1.928170,-0.453608,-0.430995
-2.552574,-6.617771,-1.047612,26.154502,-1.928170,-0.453608,-0.430995
-2.552574,-6.617771,-1.047612,26.199125,-1.917905,-0.451923,-0.428773
-2.552574,-6.617771,-1.047612,26.199125,-1.917905,-0.451923,-0.428773
-2.552574,-6.617771,-1.047612,26.199125,-1.917905,-0.451923,-0.428773
-2.552574,-6.617771,-1.047612,26.199125,-1.917905,-0.451923,-0.428773
-2.539444,-6.653328,-1.055746,26.199125,-1.917905,-0.451923,-0.428773
-2.539444,-6.653328,-1.055746,26.243063,-1.891954,-0.449116,-0.423302
-2.539444,-6.653328,-1.055746,26.243063,-1.891954,-0.449116,-0.423302
-2.539444,-6.653328,-1.055746,26.243063,-1.891954,-0.449116,-0.423302
-2.539444,-6.653328,-1.055746,26.243063,-1.891954,-0.449116,-0.423302
-2.539444,-6.653328,-1.055746,26.243063,-1.891954,-0.449116,-0.423302
-2.528557,-6.692107,-1.113356,26.243063,-1.891954,-0.449116,-0.423302
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.528557,-6.692107,-1.113356,26.378475,-1.638407,-0.404643,-0.368146
-2.504457,-6.742472,-1.122584,26.378475,-1.638407,-0.404643,-0.368146
-2.504457,-6.742472,-1.122584,26.440911,-1.617477,-0.399804,-0.363476
-2.504457,-6.742472,-1.122584,26.440911,-1.617477,-0.399804,-0.363476
-2.504457,-6.742472,-1.122584,26.440911,-1.617477,-0.399804,-0.363476
-2.483698,-6.783181,-1.121385,26.440911,-1.617477,-0.399804,-0.363476
-2.483698,-6.783181,-1.121385,26.476874,-1.641806,-0.403054,-0.368667
-2.483698,-6.783181,-1.121385,26.476874,-1.641806,-0.403054,-0.368667
-2.483698,-6.783181,-1.121385,26.476874,-1.641806,-0.403054,-0.368667
-2.483698,-6.783181,-1.121385,26.476874,-1.641806,-0.403054,-0.368667
-2.483698,-6.783181,-1.121385,26.476874,-1.641806,-0.403054,-0.368667
-2.471917,-6.843447,-1.229408,26.476874,-1.641806,-0.403054,-0.368667
-2.471917,-6.843447,-1.229408,26.716830,-1.144372,-0.299768,-0.258851
-2.471917,-6.843447,-1.229408,26.716830,-1.144372,-0.299768,-0.258851
-2.471917,-6.843447,-1.229408,26.716830,-1.144372,-0.299768,-0.258851
-2.471917,-6.843447,-1.229408,26.716830,-1.144372,-0.299768,-0.258851
-2.471917,-6.843447,-1.229408,26.716830,-1.144372,-0.299768,-0.258851
-2.453235,-6.913315,-1.205377,26.716830,-1.144372,-0.299768,-0.258851
-2.453235,-6.913315,-1.205377,26.751319,-1.274483,-0.323202,-0.287217
-2.453235,-6.913315,-1.205377,26.751319,-1.274483,-0.323202,-0.287217
-2.453235,-6.913315,-1.205377,26.751319,-1.274483,-0.323202,-0.287217
-2.453235,-6.913315,-1.205377,26.751319,-1.274483,-0.323202,-0.287217
-2.453235,-6.913315,-1.205377,26.751319,-1.274483,-0.323202,-0.287217
-2.425179,-6.979252,-1.196798,26.751319,-1.274483,-0.323202,-0.287217
-2.425179,-6.979252,-1.196798,26.806773,-1.340306,-0.330147,-0.301076
-2.425179,-6.979252,-1.196798,26.806773,-1.340306,-0.330147,-0.301076
-2.425179,-6.979252,-1.196798,26.806773,-1.340306,-0.330147,-0.301076
-2.425179,-6.979252,-1.196798,26.806773,-1.340306,-0.330147,-0.301076
-2.425179,-6.979252,-1.196798,26.806773,-1.340306,-0.330147,-0.301076
-2.395009,-7.046249,-1.195719,26.806773,-1.340306,-0.330147,-0.301076
-2.395009,-7.046249,-1.195719,26.877816,-1.372512,-0.327918,-0.307294
-2.395009,-7.046249,-1.195719,26.877816,-1.372512,-0.327918,-0.307294
-2.395009,-7.046249,-1.195719,26.877816,-1.372512,-0.327918,-0.307294
-2.395009,-7.046249,-1.195719,26.877816,-1.372512,-0.327918,-0.307294
-2.395009,-7.046249,-1.195719,26.877816,-1.372512,-0.327918,-0.307294
-2.371403,-7.118472,-1.199884,26.877816,-1.372512,-0.327918,-0.307294
-2.371403,-7.118472,-1.199884,26.965975,-1.372732,-0.317753,-0.306322
-2.371403,-7.118472,-1.199884,26.965975,-1.372732,-0.317753,-0.306322
-2.371403,-7.118472,-1.199884,26.965975,-1.372732,-0.317753,-0.306322
-2.371403,-7.118472,-1.199884,26.965975,-1.372732,-0.317753,-0.306322
-2.371403,-7.118472,-1.199884,26.965975,-1.372732,-0.317753,-0.306322
-2.355372,-7.174969,-1.205066,26.965975,-1.372732,-0.317753,-0.306322
-2.355372,-7.174969,-1.205066,27.040391,-1.360895,-0.305873,-0.302766
-2.355372,-7.174969,-1.205066,27.040391,-1.360895,-0.305873,-0.302766
-2.355372,-7.174969,-1.205066,27.040391,-1.360895,-0.305873,-0.302766
-2.355372,-7.174969,-1.205066,27.040391,-1.360895,-0.305873,-0.302766
-2.355372,-7.174969,-1.205066,27.040391,-1.360895,-0.305873,-0.302766
-2.333847,-7.241189,-1.215972,27.040391,-1.360895,-0.305873,-0.302766
-2.333847,-7.241189,-1.215972,27.138690,-1.325889,-0.283826,-0.293560
-2.333847,-7.241189,-1.215972,27.138690,-1.325889,-0.283826,-0.293560
-2.333847,-7.241189,-1.215972,27.138690,-1.325889,-0.283826,-0.293560
-2.333847,-7.241189,-1.215972,27.138690,-1.325889,-0.283826,-0.293560
-2.311064,-7.305326,-1.227370,27.138690,-1.325889,-0.283826,-0.293560
-2.311064,-7.305326,-1.227370,27.232554,-1.288827,-0.262633,-0.284029
-2.311064,-7.305326,-1.227370,27.232554,-1.288827,-0.262633,-0.284029
-2.311064,-7.305326,-1.227370,27.232554,-1.288827,-0.262633,-0.284029
-2.311064,-7.305326,-1.227370,27.232554,-1.288827,-0.262633,-0.284029
-2.311064,-7.305326,-1.227370,27.232554,-1.288827,-0.262633,-0.284029
-2.292977,-7.359996,-1.240933,27.232554,-1.288827,-0.262633,-0.284029
-2.292977,-7.359996,-1.240933,27.313758,-1.236591,-0.242527,-0.271571
-2.292977,-7.359996,-1.240933,27.313758,-1.236591,-0.242527,-0.271571
-2.292977,-7.359996,-1.240933,27.313758,-1.236591,-0.242527,-0.271571
-2.292977,-7.359996,-1.240933,27.313758,-1.236591,-0.242527,-0.271571
-2.279440,-7.418671,-1.279375,27.313758,-1.236591,-0.242527,-0.271571
-2.279440,-7.418671,-1.279375,27.423588,-1.057144,-0.196864,-0.231115
-2.279440,-7.418671,-1.279375,27.423588,-1.057144,-0.196864,-0.231115
-2.279440,-7.418671,-1.279375,27.423588,-1.057144,-0.196864,-0.231115
-2.279440,-7.418671,-1.279375,27.423588,-1.057144,-0.196864,-0.231115
-2.279440,-7.418671,-1.279375,27.423588,-1.057144,-0.196864,-0.231115
-2.265028,-7.490128,-1.290888,27.423588,-1.057144,-0.196864,-0.231115
-2.265028,-7.490128,-1.290888,27.511486,-1.008039,-0.180922,-0.219700
-2.265028,-7.490128,-1.290888,27.511486,-1.008039,-0.180922,-0.219700
-2.265028,-7.490128,-1.290888,27.511486,-1.008039,-0.180922,-0.219700
-2.265028,-7.490128,-1.290888,27.511486,-1.008039,-0.180922,-0.219700
-2.265028,-7.490128,-1.290888,27.511486,-1.008039,-0.180922,-0.219700
-2.265028,-7.490128,-1.290888,27.511486,-1.008039,-0.180922,-0.219700
-2.256068,-7.554759,-1.301496,27.511486,-1.008039,-0.180922,-0.219700
-2.256068,-7.554759,-1.301496,27.588735,-0.958227,-0.167411,-0.208386
-2.256068,-7.554759,-1.301496,27.588735,-0.958227,-0.167411,-0.208386
-2.256068,-7.554759,-1.301496,27.588735,-0.958227,-0.167411,-0.208386
-2.256068,-7.554759,-1.301496,27.588735,-0.958227,-0.167411,-0.208386
-2.256068,-7.554759,-1.301496,27.588735,-0.958227,-0.167411,-0.208386
-2.239258,-7.619981,-1.313109,27.588735,-0.958227,-0.167411,-0.208386
-2.239258,-7.619981,-1.313109,27.666481,-0.910925,-0.153811,-0.197566
-2.239258,-7.619981,-1.313109,27.666481,-0.910925,-0.153811,-0.197566
-2.239258,-7.619981,-1.313109,27.666481,-0.910925,-0.153811,-0.197566
-2.239258,-7.619981,-1.313109,27.666481,-0.910925,-0.153811,-0.197566
-2.239258,-7.619981,-1.313109,27.666481,-0.910925,-0.153811,-0.197566
-2.234730,-7.686870,-1.353692,27.666481,-0.910925,-0.153811,-0.197566
-2.234730,-7.686870,-1.353692,27.761305,-0.707333,-0.112076,-0.152674
-2.234730,-7.686870,-1.353692,27.761305,-0.707333,-0.112076,-0.152674
-2.234730,-7.686870,-1.353692,27.761305,-0.707333,-0.112076,-0.152674
-2.234730,-7.686870,-1.353692,27.761305,-0.707333,-0.112076,-0.152674
-2.234730,-7.686870,-1.353692,27.761305,-0.707333,-0.112076,-0.152674
-2.212821,-7.726154,-1.363211,27.761305,-0.707333,-0.112076,-0.152674
-2.212821,-7.726154,-1.363211,27.807805,-0.677681,-0.102503,-0.145787
-2.212821,-7.726154,-1.363211,27.807805,-0.677681,-0.102503,-0.145787
-2.212821,-7.726154,-1.363211,27.807805,-0.677681,-0.102503,-0.145787
-2.212821,-7.726154,-1.363211,27.807805,-0.677681,-0.102503,-0.145787
-2.212821,-7.726154,-1.363211,27.807805,-0.677681,-0.102503,-0.145787
-2.199523,-7.794292,-1.375299,27.807805,-0.677681,-0.102503,-0.145787
-2.199523,-7.794292,-1.375299,27.882400,-0.623619,-0.091028,-0.133827
-2.199523,-7.794292,-1.375299,27.882400,-0.623619,-0.091028,-0.133827
-2.199523,-7.794292,-1.375299,27.882400,-0.623619,-0.091028,-0.133827
-2.199523,-7.794292,-1.375299,27.882400,-0.623619,-0.091028,-0.133827
-2.182648,-7.833929,-1.389194,27.882400,-0.623619,-0.091028,-0.133827
-2.182648,-7.833929,-1.389194,27.928950,-0.567058,-0.077953,-0.121207
-2.182648,-7.833929,-1.389194,27.928950,-0.567058,-0.077953,-0.121207
-2.182648,-7.833929,-1.389194,27.928950,-0.567058,-0.077953,-0.121207
-2.182648,-7.833929,-1.389194,27.928950,-0.567058,-0.077953,-0.121207
-2.182648,-7.833929,-1.389194,27.928950,-0.567058,-0.077953,-0.121207
-2.179506,-7.895664,-1.459541,27.928950,-0.567058,-0.077953,-0.121207
-2.179506,-7.895664,-1.459541,28.005277,-0.212527,-0.009679,-0.043473
-2.179506,-7.895664,-1.459541,28.005277,-0.212527,-0.009679,-0.043473
-2.179506,-7.895664,-1.459541,28.005277,-0.212527,-0.009679,-0.043473
-2.179506,-7.895664,-1.459541,28.005277,-0.212527,-0.009679,-0.043473
-2.179506,-7.895664,-1.459541,28.005277,-0.212527,-0.009679,-0.043473
-2.172937,-7.962343,-1.471606,28.005277,-0.212527,-0.009679,-0.043473
-2.172937,-7.962343,-1.471606,28.072110,-0.152059,-0.000171,-0.030429
-2.172937,-7.962343,-1.471606,28.072110,-0.152059,-0.000171,-0.030429
-2.172937,-7.962343,-1.471606,28.072110,-0.152059,-0.000171,-0.030429
-2.172937,-7.962343,-1.471606,28.072110,-0.152059,-0.000171,-0.030429
-2.172937,-7.962343,-1.471606,28.072110,-0.152059,-0.000171,-0.030429
-2.166823,-8.035254,-1.473599,28.072110,-0.152059,-0.000171,-0.030429
-2.166823,-8.035254,-1.473599,28.144757,-0.141093,-0.001744,-0.028393
-2.166823,-8.035254,-1.473599,28.144757,-0.141093,-0.001744,-0.028393
-2.166823,-8.035254,-1.473599,28.144757,-0.141093,-0.001744,-0.028393
-2.166823,-8.035254,-1.473599,28.144757,-0.141093,-0.001744,-0.028393
-2.166823,-8.035254,-1.473599,28.144757,-0.141093,-0.001744,-0.028393
-2.160736,-8.109296,-1.500314,28.144757,-0.141093,-0.001744,-0.028393
-2.160736,-8.109296,-1.500314,28.217480,-0.006625,0.023241,0.000999
-2.160736,-8.109296,-1.500314,28.217480,-0.006625,0.023241,0.000999
-2.160736,-8.109296,-1.500314,28.217480,-0.006625,0.023241,0.000999
-2.160736,-8.109296,-1.500314,28.217480,-0.006625,0.023241,0.000999
-2.160736,-8.109296,-1.500314,28.217480,-0.006625,0.023241,0.000999
-2.163683,-8.191711,-1.508450,28.217480,-0.006625,0.023241,0.000999
-2.163683,-8.191711,-1.508450,28.298173,0.044659,0.030786,0.012010
-2.163683,-8.191711,-1.508450,28.298173,0.044659,0.030786,0.012010
-2.163683,-8.191711,-1.508450,28.298173,0.044659,0.030786,0.012010
-2.163683,-8.191711,-1.508450,28.298173,0.044659,0.030786,0.012010
-2.163683,-8.191711,-1.508450,28.298173,0.044659,0.030786,0.012010
-2.170624,-8.277507,-1.520146,28.298173,0.044659,0.030786,0.012010
-2.170624,-8.277507,-1.520146,28.380878,0.117969,0.041894,0.027783
-2.170624,-8.277507,-1.520146,28.380878,0.117969,0.041894,0.027783
-2.170624,-8.277507,-1.520146,28.380878,0.117969,0.041894,0.027783
-2.170624,-8.277507,-1.520146,28.380878,0.117969,0.041894,0.027783
-2.170624,-8.277507,-1.520146,28.380878,0.117969,0.041894,0.027783
-2.172561,-8.340770,-1.531514,28.380878,0.117969,0.041894,0.027783
-2.172561,-8.340770,-1.531514,28.441065,0.182504,0.052843,0.041785
